ID,SALER,CODE,PRICE,CURRENCY,REFERENCE NUMBER,TIME
482,klook,539513044772293,500.00,FJD,f2cd933835284d2b62f0fda67dc4a7fb,2020-03-12T14:52:13.65Z
483,klook,721259426947015,500.00,FJD,d700c2c0e642476e785a4c1511e99cb3,2020-03-12T14:52:13.65Z
484,klook,695760928776509,500.00,FJD,1b70b9256bdc469d4ad9d13b66efb6aa,2020-03-12T14:52:13.65Z
485,klook,139071687670799,500.00,FJD,8575ef3cc73046aa5665affe9f20a18f,2020-03-12T14:52:13.65Z
486,klook,422523447132875,500.00,FJD,ba71a01a32c44d616209f83a6cee1c16,2020-03-12T14:52:13.65Z
487,klook,328804146597741,500.00,FJD,b7475957f29b46897f221033616cce1f,2020-03-12T14:52:13.65Z
488,klook,522370156900201,500.00,FJD,7aef63f7a0af4f8264c84a24976b04ec,2020-03-12T14:52:13.65Z
489,klook,767582687386915,500.00,FJD,a211d19e1c8c47796f871dbacba8deae,2020-03-12T14:52:13.65Z
490,klook,480499727746242,500.00,FJD,621417321e3a491c4bb63e621f2bee12,2020-03-12T14:52:13.65Z
491,klook,480016444040735,500.00,FJD,a4124a7c468847f95abd6caef9852219,2020-03-12T14:52:13.65Z
492,klook,154460534719301,500.00,FJD,8776f9bbf65c4993731a73b4da6f9866,2020-03-12T14:52:13.65Z
493,klook,438729163159231,500.00,FJD,54049fa43f4e44885f754c2d21e2fe67,2020-03-12T14:52:13.65Z
494,klook,185990281183319,500.00,FJD,644cfd34554b4c7c5c2052af45eecc82,2020-03-12T14:52:13.65Z
495,klook,950172192857098,500.00,FJD,b5e591fa33644d7773938c9dc5f26869,2020-03-12T14:52:13.65Z
496,klook,124399941691048,500.00,FJD,639b92e2b78d4e4c40850863ce49d611,2020-03-12T14:52:13.65Z
497,klook,134287449597918,500.00,FJD,809064fee4d740bb54b5886330f2c51b,2020-03-12T14:52:13.65Z
498,klook,574653079063096,500.00,FJD,20de949e72a24af04a7d64ff5924e19c,2020-03-12T14:52:13.65Z
499,klook,897769665616235,500.00,FJD,c279735671404b3a61ea134d5679c5ec,2020-03-12T14:52:13.65Z
500,klook,769316843511537,500.00,FJD,dd79ab6e12b448bf500df49d4cd5661b,2020-03-12T14:52:13.65Z
501,klook,463118800639418,500.00,FJD,6cbd362b1d3b4e7b4041582de845a8ff,2020-03-12T14:52:13.65Z
502,klook,401678292088792,500.00,FJD,6964b14592d448085569a097b61d81a2,2020-03-12T14:52:13.65Z
503,klook,659352631542731,500.00,FJD,52294f26f76848e96c2a8ff1612807c7,2020-03-12T14:52:13.65Z
504,klook,226697281576155,500.00,FJD,872d1a8c59444c3249d60459cd3cb2bc,2020-03-12T14:52:13.65Z
505,klook,231158922271570,500.00,FJD,85e60e3ef8b44b4f66bf5f45b2b7ed99,2020-03-12T14:52:13.65Z
506,klook,849043282113201,500.00,FJD,86b682fb6bc34b6676f5d21a47354223,2020-03-12T14:52:13.65Z
507,klook,219239717490224,500.00,FJD,72fb979a928b495046abeb2a06a24fac,2020-03-12T14:52:13.65Z
508,klook,522102024390885,500.00,FJD,4730ab3adad144d152276583da096ce7,2020-03-12T14:52:13.65Z
509,klook,785809371570007,500.00,FJD,f934553be84f4983687e85bcd89745f9,2020-03-12T14:52:13.65Z
510,klook,917954014030179,500.00,FJD,804d6e4c1074473a7d358a55eec00cff,2020-03-12T14:52:13.65Z
511,klook,525451134500082,500.00,FJD,9ac54654d5d14b287793f505d7f40737,2020-03-12T14:52:13.65Z
512,klook,348633078545705,500.00,FJD,5fefb63300fe468d7c4b644b3be4a37b,2020-03-12T14:52:13.65Z
513,klook,979923821126465,500.00,FJD,ff3921de22ae4cdc5169a735388d6da5,2020-03-12T14:52:13.65Z
514,klook,808815901224892,500.00,FJD,a782362a45334c555a552fbd0f26e8d2,2020-03-12T14:52:13.65Z
515,klook,874281339870023,500.00,FJD,9cfbf04920494f7157dba8a9bf969740,2020-03-12T14:52:13.65Z
516,klook,618929623456296,500.00,FJD,546745b823694313426867bf49fb5436,2020-03-12T14:52:13.65Z
517,klook,747935247946399,500.00,FJD,7c3fa60585a7404f42935f8e4cf199d1,2020-03-12T14:52:13.65Z
518,klook,673998020380374,500.00,FJD,6ef52aae28d846ee6d7681c46d4a5bde,2020-03-12T14:52:13.65Z
519,klook,987948605213713,500.00,FJD,79b758bffc3842717abcb3dc8f0dcdc6,2020-03-12T14:52:13.65Z
520,klook,375157132081522,500.00,FJD,c8c3a2ddc6ef4d99543e4149f90df9f9,2020-03-12T14:52:13.65Z
521,klook,468012605837603,500.00,FJD,19dc2b738ec3461d7d9c18eeb1776342,2020-03-12T14:52:13.65Z
522,klook,807265487137664,500.00,FJD,b913e5396370458c7f9c857f53814703,2020-03-12T14:52:13.65Z
523,klook,200224425492311,500.00,FJD,e04f47c2fbd14dad7d42994dcc3e4170,2020-03-12T14:52:13.65Z
524,klook,445393512944352,500.00,FJD,2617e655e0664f2e5f3b6036ede90270,2020-03-12T14:52:13.65Z
525,klook,310955062555369,500.00,FJD,599dd74bfd604d4668257c47b0461e4c,2020-03-12T14:52:13.65Z
526,klook,565545440948653,500.00,FJD,053eab480d4949bd480df282e72f9668,2020-03-12T14:52:13.65Z
527,klook,481549404373075,500.00,FJD,3b0455da04914f1a574bfe62b1fdd972,2020-03-12T14:52:13.65Z
528,klook,928597078758215,500.00,FJD,78e77832b5084d4b5e7acbd43a6b7cab,2020-03-12T14:52:13.65Z
529,klook,109842080938446,500.00,FJD,931f6b44bba1477a5904522e1e89c40f,2020-03-12T14:52:13.65Z
530,klook,574727261787045,500.00,FJD,a89c3840898a4bd1582c8139cc44f9e2,2020-03-12T14:52:13.65Z
531,klook,398843675068001,500.00,FJD,37b1ae94172644a966acc4f641b3beb0,2020-03-12T14:52:13.65Z
532,klook,674942106905122,500.00,FJD,2a108a1315d244246dba4e84d5999b01,2020-03-12T14:52:13.65Z
533,klook,920038384293173,500.00,FJD,06a8ed1d2e86469c6278a733f618dd76,2020-03-12T14:52:13.65Z
534,klook,426178337569003,500.00,FJD,47b61d6083d2454e7179749c6ef2b637,2020-03-12T14:52:13.65Z
535,klook,847508748811778,500.00,FJD,f5fc6aa4ce5e4f026c86b87d8cddbce1,2020-03-12T14:52:13.65Z
536,klook,410846355448024,500.00,FJD,03b9562a343748fa76f6a1ce6f6e16a4,2020-03-12T14:52:13.65Z
537,klook,449520800842707,500.00,FJD,720e01f0722f45885b357051a4b5109e,2020-03-12T14:52:13.65Z
538,klook,903767481877764,500.00,FJD,d6957bf940594a1e6296e6cd00416d0b,2020-03-12T14:52:13.65Z
539,klook,280667164768181,500.00,FJD,e1672926d27c400e400c2da028695a80,2020-03-12T14:52:13.65Z
540,klook,369930430027204,500.00,FJD,68c4eec1d4db40624f336504a3881115,2020-03-12T14:52:13.65Z
541,klook,969701786613114,500.00,FJD,d0a4300a018b4da150bd686fa9632012,2020-03-12T14:52:13.65Z
542,klook,560890484705996,500.00,FJD,e65b0540212e46bc5a384fc5397bba06,2020-03-12T14:52:13.65Z
543,klook,502625335718270,500.00,FJD,e89d697add4949d1633ffb35b7042688,2020-03-12T14:52:13.65Z
544,klook,622672004829565,500.00,FJD,4fefec0a7fca4c1d42b9cd6de015f9ab,2020-03-12T14:52:13.65Z
545,klook,362034823856972,500.00,FJD,4faa91ad64594c196235bcd488b0c1f8,2020-03-12T14:52:13.65Z
546,klook,140833320041459,500.00,FJD,79d83e3ad2f5402c60ceffe91085b8d0,2020-03-12T14:52:13.65Z
547,klook,621795313614133,500.00,FJD,95441390cca34b954abc5114fb444423,2020-03-12T14:52:13.65Z
548,klook,375408691377175,500.00,FJD,dea8f11c2801477b579307dedb707f95,2020-03-12T14:52:13.65Z
549,klook,745683465492048,500.00,FJD,e01bd8409522421d7246c30135f207fb,2020-03-12T14:52:13.65Z
550,klook,621579820491784,500.00,FJD,c60d4d3d40944c2e57e4d7c8e59bac4c,2020-03-12T14:52:13.65Z
551,klook,550437159667288,500.00,FJD,f253f9c514814c8053b96cafb1169b4a,2020-03-12T14:52:13.65Z
552,klook,176003214083977,500.00,FJD,abf0942dc6ff4bfb5473135071284d8f,2020-03-12T14:52:13.65Z
553,klook,999549243151565,500.00,FJD,5b8b8c686a834e2f7c954f9d1c113d9f,2020-03-12T14:52:13.65Z
554,klook,143258396610150,500.00,FJD,a4251511f48f4325619cb6b1bf10c38d,2020-03-12T14:52:13.65Z
555,klook,324168439176355,500.00,FJD,801af83b98874d2b427f5ae6e634327d,2020-03-12T14:52:13.65Z
556,klook,832735326202156,500.00,FJD,a232b33cdc274e0e4308a6ea45ff9d50,2020-03-12T14:52:13.65Z
557,klook,993120808763307,500.00,FJD,56bad04ede0741496377de21fbc0e8c4,2020-03-12T14:52:13.65Z
558,klook,914142298110366,500.00,FJD,e0dc3d015fea4e75557977175e59f020,2020-03-12T14:52:13.65Z
559,klook,127760645516608,500.00,FJD,c8b0dd516597409d7b439f40e3f113ec,2020-03-12T14:52:13.65Z
560,klook,276748621417384,500.00,FJD,03bdaa4a578640937d8322e8060396d2,2020-03-12T14:52:13.65Z
561,klook,985315477607422,500.00,FJD,531932ad883e4ec043cbe9c58ee6e376,2020-03-12T14:52:13.65Z
562,klook,923916722322064,500.00,FJD,fedfc907f9d348ed7b6b6c4124829975,2020-03-12T14:52:13.65Z
563,klook,935323968560831,500.00,FJD,10940e56d0de498b68df54295de860fd,2020-03-12T14:52:13.65Z
564,klook,556891497038931,500.00,FJD,3ea6b885b5a74136614a4bab1dfca0d5,2020-03-12T14:52:13.65Z
565,klook,416351369455645,500.00,FJD,4c8325ea7bbe4ae56fb54bdf67fbfa94,2020-03-12T14:52:13.65Z
566,klook,990977609152887,500.00,FJD,b472cd7deef549a553f05531d12e9543,2020-03-12T14:52:13.65Z
567,klook,483043200604377,500.00,FJD,7fdfa0bc11c74dff646079b87f3db221,2020-03-12T14:52:13.65Z
568,klook,907097377838287,500.00,FJD,8979beb7a0284f1d6af3c3bb4d611139,2020-03-12T14:52:13.65Z
569,klook,393100709241971,500.00,FJD,68aeadba625d4c82670fcf4645db8011,2020-03-12T14:52:13.65Z
570,klook,897324151567763,500.00,FJD,6985490b447b42634669378d6ca647b6,2020-03-12T14:52:13.65Z
571,klook,593843389832394,500.00,FJD,5b9927c6b0ec40f94281fc251788184c,2020-03-12T14:52:13.65Z
572,klook,902719910781208,500.00,FJD,fa1efb04d0594c1d434800a3fb266dfa,2020-03-12T14:52:13.65Z
573,klook,281524418970796,500.00,FJD,a9c2ce02935542ae42422cde6efbba8a,2020-03-12T14:52:13.65Z
574,klook,400173899338052,500.00,FJD,f389218ee0d145af73d49e4a0d044b3a,2020-03-12T14:52:13.65Z
575,klook,675787142221769,500.00,FJD,ce2af57528fd4adc7b63c528d9642c9c,2020-03-12T14:52:13.65Z
576,klook,393899297707354,500.00,FJD,5c9d13ae9d744b9961cd0e0231d3a95d,2020-03-12T14:52:13.65Z
577,klook,488832551969083,500.00,FJD,025442959c7f41297e82c575359693a2,2020-03-12T14:52:13.65Z
578,klook,166871490201048,500.00,FJD,27e78788627044a5606e1cb698402f91,2020-03-12T14:52:13.65Z
579,klook,119948225822075,500.00,FJD,67623de8c1c74cef4a3a71f0e92c7b1f,2020-03-12T14:52:13.65Z
580,klook,859872948319676,500.00,FJD,d2cedded64d54c006b91bde6bea15267,2020-03-12T14:52:13.65Z
581,klook,424288255232634,500.00,FJD,e9ec40553cd844334bd8689eef03098a,2020-03-12T14:52:13.65Z
582,klook,110898025935410,500.00,FJD,42c9b91b6e5d4378608a59b36a4a7070,2020-03-12T14:52:13.65Z
583,klook,318585029125965,500.00,FJD,f6eef72825154e2a6b38ed1a3c224cbb,2020-03-12T14:52:13.65Z
584,klook,836486222558389,500.00,FJD,10303a1a3a3c4b5b66f6b6f96b5f571e,2020-03-12T14:52:13.65Z
585,klook,485024767609048,500.00,FJD,59213a05f71a4f3f4069437da397ad37,2020-03-12T14:52:13.65Z
586,klook,740164701065077,500.00,FJD,3e0b91b6cbd6418b4ecd974421f42ef8,2020-03-12T14:52:13.65Z
587,klook,227957834539019,500.00,FJD,c3d440a33749407552c9da379917603d,2020-03-12T14:52:13.65Z
588,klook,463514527362849,500.00,FJD,828f6520584d447571582ccd39b4f634,2020-03-12T14:52:13.65Z
589,klook,695434371209702,500.00,FJD,30197bee7ebd457f478bafd29f942b5e,2020-03-12T14:52:13.65Z
590,klook,361901080481978,500.00,FJD,72b7ba3c841a44c8544066baf1ded182,2020-03-12T14:52:13.65Z
591,klook,261996842805352,500.00,FJD,079b35d3b76a41617df1221008357cf2,2020-03-12T14:52:13.65Z
592,klook,178744776110396,500.00,FJD,06501cb997c446125af13463e5bcc9e9,2020-03-12T14:52:13.65Z
593,klook,907064264057044,500.00,FJD,89eda84154004bd24b476d0eb51f3273,2020-03-12T14:52:13.65Z
594,klook,389199690969091,500.00,FJD,0187b7d4c5f44f7f5675e73da39aff2c,2020-03-12T14:52:13.65Z
595,klook,808696573342234,500.00,FJD,090f851ae5fa44dc7bc8e7ffe204f5e6,2020-03-12T14:52:13.65Z
596,klook,431597396438002,500.00,FJD,1f3a4168c5814d2d781a8c503424788d,2020-03-12T14:52:13.65Z
597,klook,808264052334119,500.00,FJD,b8ef8e867f0542ea4125916b9b7f3a1e,2020-03-12T14:52:13.65Z
598,klook,901036383266414,500.00,FJD,73fba71555a645fb64eb0f9530654cc2,2020-03-12T14:52:13.65Z
599,klook,917772568119496,500.00,FJD,3ac4d24f47b34218545272eafc7e3abd,2020-03-12T14:52:13.65Z
600,klook,775217815418588,500.00,FJD,d228605870de4d4d46f5a30117c7c3c0,2020-03-12T14:52:13.65Z
601,klook,245218121576684,500.00,FJD,cddfa74937744f3c40e4f1ce263af09c,2020-03-12T14:52:13.65Z
602,klook,658786496652929,500.00,FJD,8a87b474198542d669c8831cb6aec945,2020-03-12T14:52:13.65Z
603,klook,745763777747382,500.00,FJD,045549ce9d414fab43c11a9684413975,2020-03-12T14:52:13.65Z
604,klook,425594141668195,500.00,FJD,3bfe901548f347f565e6fb6573f0f569,2020-03-12T14:52:13.65Z
605,klook,550690756847344,500.00,FJD,a647edf09da14f7a6023b3b10df7fdcc,2020-03-12T14:52:13.65Z
606,klook,420259796909740,500.00,FJD,9cc4443ea80f46934c0b1e8002b60b85,2020-03-12T14:52:13.65Z
607,klook,378221070245018,500.00,FJD,594916233f7e48fb446e24587155555c,2020-03-12T14:52:13.65Z
608,klook,958670471505946,500.00,FJD,8aa647824e964961660e09e4738345ed,2020-03-12T14:52:13.65Z
609,klook,700363663220120,500.00,FJD,b6519a1c14a646ad45b30aeed8d0fcf4,2020-03-12T14:52:13.65Z
610,klook,896980193184073,500.00,FJD,1b95f244b4b541e97355c4c9c8320af5,2020-03-12T14:52:13.65Z
611,klook,290180098968813,500.00,FJD,56be5d99fc84491b4a18fd2979c088c7,2020-03-12T14:52:13.65Z
612,klook,333407258253605,500.00,FJD,b99353f03a2a4db74511c2865583036e,2020-03-12T14:52:13.65Z
613,klook,437745636058328,500.00,FJD,c5903362e35a415f61557656ca99caf8,2020-03-12T14:52:13.65Z
614,klook,765775229621833,500.00,FJD,aed87afe7cd846c0416b6d9f0a3d984b,2020-03-12T14:52:13.65Z
615,klook,910710302017177,500.00,FJD,707a2e9777274f2a4f1290192acc3d62,2020-03-12T14:52:13.65Z
616,klook,814493357266156,500.00,FJD,6a099f56fee6447e6fc8631083ac71c5,2020-03-12T14:52:13.65Z
617,klook,983209180663066,500.00,FJD,e8dc19049719430d60a4e7a53d68cd1a,2020-03-12T14:52:13.65Z
618,klook,103992046586370,500.00,FJD,1add4a52884c48557d3acb48a1b6b3ed,2020-03-12T14:52:13.65Z
619,klook,343776916542916,500.00,FJD,a0bfbbf106e44c004e0d42c9451b289e,2020-03-12T14:52:13.65Z
620,klook,501165699398893,500.00,FJD,d4d7cc7c8fbb4d4356e7af3c8269bcca,2020-03-12T14:52:13.65Z
621,klook,734619628830918,500.00,FJD,6436ab1f09d148eb5f73886e34990152,2020-03-12T14:52:13.65Z
622,klook,291733511136088,500.00,FJD,561696f199e542096e06e1396a3109ec,2020-03-12T14:52:13.65Z
623,klook,596032720551695,500.00,FJD,0c0add58dffd46485d87baedac52e396,2020-03-12T14:52:13.65Z
624,klook,798521134178520,500.00,FJD,8ea692b7fde041397bbb3bbb1eea08b7,2020-03-12T14:52:13.65Z
625,klook,999241818870152,500.00,FJD,665ffb4d29cf44a86b8126869a7f77ab,2020-03-12T14:52:13.65Z
626,klook,445170678665618,500.00,FJD,fbbe2c5e450b41c044c88af48c086c8d,2020-03-12T14:52:13.65Z
627,klook,833457979053438,500.00,FJD,c58d417dca1b43c04524ed59faa742ea,2020-03-12T14:52:13.65Z
628,klook,492076759907839,500.00,FJD,ba0cd8e4640f4eb340a8cdc7d2496490,2020-03-12T14:52:13.65Z
629,klook,261721049287491,500.00,FJD,3f55bb815577438979c23c8a20c1f17d,2020-03-12T14:52:13.65Z
630,klook,326207685716732,500.00,FJD,5fa904dbb3e04c277e30808dcd9d6d9b,2020-03-12T14:52:13.65Z
631,klook,848714817770647,500.00,FJD,7d8c674562e7498c7d910bf56f350971,2020-03-12T14:52:13.65Z
632,klook,772091785893407,500.00,FJD,77e7d3965a4840cb590188dfb9aa3396,2020-03-12T14:52:13.65Z
633,klook,483482224245912,500.00,FJD,cab1a614ebaf43db4c2c36959ee0db78,2020-03-12T14:52:13.65Z
634,klook,542780998121192,500.00,FJD,8140636a06b04c9761efad0c5b6c3a13,2020-03-12T14:52:13.65Z
635,klook,304258902558848,500.00,FJD,b3b3374fc6f346f47a7bfc6e55b58d08,2020-03-12T14:52:13.65Z
636,klook,138508375149937,500.00,FJD,cc8c993e287c412468bc5d1b0a6b6be1,2020-03-12T14:52:13.65Z
637,klook,100546307833128,500.00,FJD,cc5e25c566484af679c2a373aaf59d55,2020-03-12T14:52:13.65Z
638,klook,834138990602725,500.00,FJD,02e1a8758fee4a106710ea4bc79d776f,2020-03-12T14:52:13.65Z
639,klook,924948502960599,500.00,FJD,a931e48c2bed475c67981adef0e18de4,2020-03-12T14:52:13.65Z
640,klook,209183637078294,500.00,FJD,ed2add36155844396c842c391e2fbb27,2020-03-12T14:52:13.65Z
641,klook,673423667214653,500.00,FJD,2b12e3768c5e4ca5629c68ae57703009,2020-03-12T14:52:13.65Z
642,klook,271912781366857,500.00,FJD,f03d25a40de54bd26c32552d6c7ff770,2020-03-12T14:52:13.65Z
643,klook,445564634857152,500.00,FJD,4c411cd16b7c4530408cab8a8c4bd59a,2020-03-12T14:52:13.65Z
644,klook,497857847353487,500.00,FJD,d83e037f3a1f4dde44483e20635962da,2020-03-12T14:52:13.65Z
645,klook,286977949229170,500.00,FJD,00a526e1d2bd49364684348d521dee5f,2020-03-12T14:52:13.65Z
646,klook,232606410763218,500.00,FJD,5e0be4a5efaa4c5f5585fb0b7d917b8c,2020-03-12T14:52:13.65Z
647,klook,440301560439170,500.00,FJD,008872e90d9a4b1f4a985f820009836d,2020-03-12T14:52:13.65Z
648,klook,309463704162783,500.00,FJD,7340400d1135411657d6b4cc3f145bde,2020-03-12T14:52:13.65Z
649,klook,214374028131747,500.00,FJD,d1dd7e2c8cd641555c3e1774e50b1895,2020-03-12T14:52:13.65Z
650,klook,685860656981889,500.00,FJD,6749a75894434b364a4c1452b4cd0d5c,2020-03-12T14:52:13.65Z
651,klook,541634016108500,500.00,FJD,7418fa87693942597e466f70b4c9b3a0,2020-03-12T14:52:13.65Z
652,klook,252350896631865,500.00,FJD,d4744b42953045cf574355d56740a360,2020-03-12T14:52:13.65Z
653,klook,685988017991913,500.00,FJD,e3b2ddc03de4455b6027ee419cffd4c3,2020-03-12T14:52:13.65Z
654,klook,711209160571615,500.00,FJD,30e7031a3ba1419540f350ebf99b8782,2020-03-12T14:52:13.65Z
655,klook,664189641186260,500.00,FJD,bc604f5de78a4ec756e98d919ce434b5,2020-03-12T14:52:13.65Z
656,klook,423256590673327,500.00,FJD,c10c3c47cd2b4f8d536219effa84ded7,2020-03-12T14:52:13.65Z
657,klook,300490204749334,500.00,FJD,3a3d5b7fa2d6414a7bf5b9330e94692e,2020-03-12T14:52:13.65Z
658,klook,724846358204865,500.00,FJD,aca042a21b714e9b4a1f0a1e898fc130,2020-03-12T14:52:13.65Z
659,klook,862879463542597,500.00,FJD,8a262c907f60493b7dc6e6ba49348471,2020-03-12T14:52:13.65Z
660,klook,665659498702732,500.00,FJD,5ecbb24521f7421c621ea74b4a19a6e1,2020-03-12T14:52:13.65Z
661,klook,211662784502564,500.00,FJD,3eae0c97cb4144286284a032cd7ea486,2020-03-12T14:52:13.65Z
662,klook,438454497657167,500.00,FJD,a55b4af2d5dd4f675d5131d0f68a90c9,2020-03-12T14:52:13.65Z
663,klook,139133440489331,500.00,FJD,c50aadecb8254bf842995f8abd4110a6,2020-03-12T14:52:13.65Z
664,klook,168377864993902,500.00,FJD,0a4e5880fb6644477f986384a41c6f6e,2020-03-12T14:52:13.65Z
665,klook,832746373484952,500.00,FJD,50aa3fba571a4f274f3bcdf7589d8447,2020-03-12T14:52:13.65Z
666,klook,475781894137709,500.00,FJD,a57a9df454b94bf8553b431302c9ee53,2020-03-12T14:52:13.65Z
667,klook,535692338433832,500.00,FJD,3d694b92521b4e4651cfeb0ef8f6c28d,2020-03-12T14:52:13.65Z
668,klook,591361021495282,500.00,FJD,2e253d732557435c7f9c0a36952554bb,2020-03-12T14:52:13.65Z
669,klook,974016959394417,500.00,FJD,3683774f1f124a8d52bd6226841e1752,2020-03-12T14:52:13.65Z
670,klook,845933450909704,500.00,FJD,1d29018f005442e7598de48c8ac9003c,2020-03-12T14:52:13.65Z
671,klook,233366833376603,500.00,FJD,f5532f15d58f4aa858d92c19978c0ad2,2020-03-12T14:52:13.65Z
672,klook,388373280318772,500.00,FJD,cdc942e2d08c4df74ef8b2d550f2ddb2,2020-03-12T14:52:13.65Z
673,klook,343307607070985,500.00,FJD,d9a162bbfda84c6c52fbcc5cf1ef4e6a,2020-03-12T14:52:13.65Z
674,klook,922749709779289,500.00,FJD,98921b9eb7e34d6a6b8911839cc6af0d,2020-03-12T14:52:13.65Z
675,klook,603469348813039,500.00,FJD,a755bb9c2cd3499b772eb0bba1c8b831,2020-03-12T14:52:13.65Z
676,klook,906240897589398,500.00,FJD,43425ffe25f44865658ae8191158bc47,2020-03-12T14:52:13.65Z
677,klook,560767338653617,500.00,FJD,3f12a3249106462a6ef908831b508ea2,2020-03-12T14:52:13.65Z
678,klook,437063138513001,500.00,FJD,090bab18a5ca4cb746080c277089b6f0,2020-03-12T14:52:13.65Z
679,klook,450896155310122,500.00,FJD,122f25bc48f948f26ec4c4efcf2ed726,2020-03-12T14:52:13.65Z
680,klook,781193983883900,500.00,FJD,050d89e9a9ce442a694173d772ecd662,2020-03-12T14:52:13.65Z
681,klook,240668228956819,500.00,FJD,2b88d4d41f7347c44a776cf2f5d8cc26,2020-03-12T14:52:13.65Z
682,klook,536645649266814,500.00,FJD,e31a7bb688d047184e4ea4b60e7c5cb9,2020-03-12T14:52:13.65Z
683,klook,549726316021878,500.00,FJD,f8039eb18847483e44e367f5ca373a37,2020-03-12T14:52:13.65Z
684,klook,857720262072638,500.00,FJD,c73766a4c07846c059f87f94281bdd49,2020-03-12T14:52:13.65Z
685,klook,147244427425108,500.00,FJD,547b3465ce504cd268934b56f40bafcd,2020-03-12T14:52:13.65Z
686,klook,885242384740068,500.00,FJD,0281ae481fb34871636f7358b25b212d,2020-03-12T14:52:13.65Z
687,klook,912365742268510,500.00,FJD,b0741db17a2b4bdd483217bbe011be55,2020-03-12T14:52:13.65Z
688,klook,346937661001644,500.00,FJD,061063ac7c95488a59cbbd6989f163f5,2020-03-12T14:52:13.65Z
689,klook,297597621558966,500.00,FJD,2c62368b7ea94d517e9aef1f1054d1e1,2020-03-12T14:52:13.65Z
690,klook,599771239799138,500.00,FJD,242d93fef7bf49c841236d3793e03ded,2020-03-12T14:52:13.65Z
691,klook,332351552436634,500.00,FJD,5661557fff2749a07287f639050eb3f2,2020-03-12T14:52:13.65Z
692,klook,383969099253846,500.00,FJD,5bf9c2255198487d482d16f404bf00bf,2020-03-12T14:52:13.65Z
693,klook,581445055642543,500.00,FJD,b6308e436e67414055d93d3d53464ebc,2020-03-12T14:52:13.65Z
694,klook,955355231027006,500.00,FJD,7f46be386905424572378d8e9acbc79b,2020-03-12T14:52:13.65Z
695,klook,701030174263963,500.00,FJD,b4457c7f3b9644686629291aa7db1302,2020-03-12T14:52:13.65Z
696,klook,468575173575523,500.00,FJD,127107891093401763857939e9ed4f66,2020-03-12T14:52:13.65Z
697,klook,982071027975790,500.00,FJD,80d3854c8bb947e975767690d58bbb53,2020-03-12T14:52:13.65Z
698,klook,918408060127238,500.00,FJD,dd07a786393d4ed9416d360b8060881c,2020-03-12T14:52:13.65Z
699,klook,978592832164371,500.00,FJD,62f865d79f41409d5770c3420a513ca6,2020-03-12T14:52:13.65Z
700,klook,146227196149638,500.00,FJD,cfb6964fb1cb4e6976fd757d7fc7d441,2020-03-12T14:52:13.65Z
701,klook,280515029297791,500.00,FJD,c763fcf651b444a159a535bd239c577d,2020-03-12T14:52:13.65Z
702,klook,869185725014112,500.00,FJD,45b66cdd682345eb5307012a962eb972,2020-03-12T14:52:13.65Z
703,klook,643242947619171,500.00,FJD,51b231d6ae8d470a44ff66d98adaad86,2020-03-12T14:52:13.65Z
704,klook,585643353346540,500.00,FJD,7077e765a15848ad44f3b7dee0da7c5c,2020-03-12T14:52:13.65Z
705,klook,271946524636615,500.00,FJD,b23760197410465b72334efeffb51a88,2020-03-12T14:52:13.65Z
706,klook,345526300175248,500.00,FJD,3be9ddf6ef8542747724e25c6788ea3a,2020-03-12T14:52:13.65Z
707,klook,184092714378355,500.00,FJD,dbdae9f654014cbf5974f8045ecbc790,2020-03-12T14:52:13.65Z
708,klook,585572692200385,500.00,FJD,1f3a5870a0d840c275ce30f30309a62d,2020-03-12T14:52:13.65Z
709,klook,724213691950527,500.00,FJD,8c76c10f56864c36780d3f1df26eb81a,2020-03-12T14:52:13.65Z
710,klook,604552667967439,500.00,FJD,1d2f48fa30734f3d6c8654875b81d8f2,2020-03-12T14:52:13.65Z
711,klook,749322625868843,500.00,FJD,b0bcf0bbc18f424e404f825c0d0d41e4,2020-03-12T14:52:13.65Z
712,klook,726043749608600,500.00,FJD,5381750371534a1a528d8d54b0231898,2020-03-12T14:52:13.65Z
713,klook,655927464397170,500.00,FJD,af2750bd9be6405b6d80199e95c42ea6,2020-03-12T14:52:13.65Z
714,klook,163861504531703,500.00,FJD,9c85f74bae164b64728eadae478f0848,2020-03-12T14:52:13.65Z
715,klook,840669031897693,500.00,FJD,ba90b66c2d234d9f59c3f96f25c4e2f6,2020-03-12T14:52:13.65Z
716,klook,565349022521334,500.00,FJD,6acee1880c3e443542c5003a6a557e48,2020-03-12T14:52:13.65Z
717,klook,947087428095999,500.00,FJD,e016c15d0bb0427a621dedafbc69e317,2020-03-12T14:52:13.65Z
718,klook,577333872530962,500.00,FJD,41658dbad54345eb76d86746474d07e1,2020-03-12T14:52:13.65Z
719,klook,348810058391595,500.00,FJD,4a7817e5b5434dda4eafe59687fc20d4,2020-03-12T14:52:13.65Z
720,klook,300679193334682,500.00,FJD,b64c4aecb6024e667aabdfedf130138a,2020-03-12T14:52:13.65Z
721,klook,577739185604831,500.00,FJD,250b3555e4f94ed165b06c613b09a870,2020-03-12T14:52:13.65Z
722,klook,575511724215607,500.00,FJD,262e341e3cbe46bd5bd6efb63bd5b143,2020-03-12T14:52:13.65Z
723,klook,760738522579347,500.00,FJD,385094e537c746dc71c7506dbb9bf56e,2020-03-12T14:52:13.65Z
